year,month,Description,total_revenue,ranking
2011,10,BEADED CRYSTAL HEART GREEN LARGE,6.60,1468
2011,10,DECORATION WOBBLY RABBIT METAL ,6.60,1468
2011,10,GIRLS PARTY BAG,6.58,1471
2011,10,CERAMIC PLATE STRAWBERRY DESIGN,6.58,1471
2011,10,RED ENCHANTED FOREST PLACEMAT,6.58,1471
2011,10,RED POLKADOT BEAKER ,6.52,1474
2011,10,SET/20 FRUIT SALAD PAPER NAPKINS ,6.52,1474
2011,10,DOLLY MIXTURE CHILDREN'S UMBRELLA,6.50,1476
2011,10,SKULLS STORAGE BOX SMALL,6.30,1477
2011,10,PARTY TIME PENCIL ERASERS,6.30,1477
2011,10,CHILDS GARDEN RAKE PINK,6.30,1477
2011,10,HAND WARMER BIRD DESIGN,6.30,1477
2011,10,HEADS AND TAILS SPORTING FUN,6.25,1481
2011,10,IVORY SHELL HEART NECKLACE,6.25,1481
2011,10,PINK UNION JACK  LUGGAGE TAG,6.25,1481
2011,10,BLUE/CREAM STRIPE CUSHION COVER ,6.25,1481
2011,10,STRAWBRY SCENTED VOTIVE CANDLE,6.09,1485
2011,10,"""CHARLIE+LOLA""""EXTREMELY BUSY"""" SIGN""",5.95,1486
2011,10,SET/4 BADGES BALLOON GIRL,5.95,1486
2011,10,NINJA RABBIT PINK,5.95,1486
2011,10,WOODEN HEART CHRISTMAS SCANDINAVIAN,5.95,1486
2011,10,PINK RIVIERA HANDBAG,5.95,1486
2011,10,GREEN HEART OF GLASS BRACELET,5.94,1491
2011,10,GOLD MINI TAPE MEASURE ,5.93,1492
2011,10,OLD ROSE COMBO BEAD NECKLACE,5.92,1493
2011,10,SILVER OVAL SHAPE TRINKET BOX,5.91,1494
2011,10,RED STAR CARD HOLDER,5.91,1494
2011,10,MEDIUM PINK BUDDHA HEAD ,5.91,1494
2011,10,EUCALYPTUS & PINECONE  WREATH,5.91,1494
2011,10,PINK JEWELLED MIRROR TRINKET TRAY,5.91,1494
2011,10,ASSTD MULTICOLOUR CIRCLES MUG,5.91,1494
2011,10,"""PINK/WHITE """"KEEP CLEAN"""" BULLET BIN""",5.91,1494
2011,10,GLASS JAR MARMALADE ,5.91,1494
2011,10,PAPER CHAIN KIT VINTAGE CHRISTMAS,5.91,1494
2011,10,MEASURING TAPE BABUSHKA RED,5.90,1503
2011,10,BAKING MOULD EASTER EGG WHITE CHOC,5.90,1503
2011,10,15 PINK FLUFFY CHICKS IN BOX,5.90,1503
2011,10,PACK 6 HEART/ICE-CREAM PATCHES,5.90,1503
2011,10,BLACK CHRISTMAS TREE 60CM,5.90,1503
2011,10,PAPER CHAIN KIT LONDON,5.90,1503
2011,10,CROCHET ROSE PURSE WITH SUEDE BACK,5.90,1503
2011,10,KITTY PENCIL ERASERS,5.88,1510
2011,10,RED VICTORIAN FABRIC OVAL BOX,5.87,1511
2011,10,FIRST CLASS PASSPORT COVER ,5.86,1512
2011,10,ANTIQUE GLASS HEART DECORATION ,5.85,1513
2011,10,CERAMIC LOVE HEART MONEY BANK,5.80,1514
2011,10,CUBIC MUG FLOCK PINK ON BROWN,5.79,1515
2011,10,MAKE YOUR OWN MONSOON CARD KIT,5.79,1515
2011,10,RED GINGHAM TEDDY BEAR ,5.79,1515
2011,10,PINK DOG BOWL,5.79,1515
2011,10,SET OF 3 BLACK FLYING DUCKS,5.79,1515
2011,10,STRAWBERRIES  DESIGN FLANNEL ,5.74,1520
2011,10,PINK COMBO MINI CRYSTALS NECKLACE,5.51,1521
2011,10,GOLD M.O.P ORBIT BRACELET,5.51,1521
2011,10,BLACK EAR MUFF HEADPHONES,5.49,1523
2011,10,GOLD EAR MUFF HEADPHONES,5.49,1523
2011,10,SILVER M.O.P ORBIT BRACELET,5.40,1525
2011,10,TEA TIME DES TEA COSY,5.10,1526
2011,10,ENVELOPE 50 CURIOUS IMAGES,5.10,1526
2011,10,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",5.10,1526
2011,10,SET OF 4 NAPKIN CHARMS CUTLERY,5.10,1526
2011,10,JADE CRYSTAL+GLASS BRACELET,5.09,1530
2011,10,ANT COPPER LIME BOUDICCA BRACELET,5.09,1530
2011,10,TURQUOISE CRYSTAL+GLASS BRACELET,5.09,1530
2011,10,LILY BROOCH OLIVE COLOUR,5.09,1530
2011,10,LIGHT TOPAZ TEAL/AQUA COL NECKLACE,5.09,1530
2011,10,IVORY PENDANT TRIPLE SHELL NECKLACE,5.09,1530
2011,10,PAIR OF PINK FLOWER CLUSTER SLIDE,5.08,1536
2011,10,CARD PARTY GAMES ,5.04,1537
2011,10,VINTAGE CARAVAN GREETING CARD ,5.04,1537
2011,10,FOOD/DRINK SPONGE STICKERS,5.04,1537
2011,10,ROBOT BIRTHDAY CARD,5.04,1537
2011,10,RAINY LADIES BIRTHDAY CARD,5.04,1537
2011,10,SPACEBOY BIRTHDAY CARD,5.04,1537
2011,10,"GREETING CARD,SQUARE, DOUGHNUTS",5.04,1537
2011,10,FAWN AND MUSHROOM GREETING CARD,5.04,1537
2011,10,CARD BIRTHDAY COWBOY,5.04,1537
2011,10,BOTANICAL ROSE GREETING CARD,5.04,1537
2011,10,CARD GINGHAM ROSE ,5.04,1537
2011,10,CARD CIRCUS PARADE,5.04,1537
2011,10,ANIMAL STICKERS,5.04,1537
2011,10,SKULLS GREETING CARD,5.04,1537
2011,10,CARD WEDDING DAY,5.04,1537
2011,10,PENNY FARTHING BIRTHDAY CARD,5.04,1537
2011,10,CAMPHOR WOOD PORTOBELLO MUSHROOM,5.02,1553
2011,10,PEACH KNITTED HEN ,5.02,1553
2011,10,PINK BITTY LIGHT CHAIN,5.02,1553
2011,10,ORIGAMI LAVENDER INCENSE/CANDL SET ,5.02,1553
2011,10,SUMMER DAISIES BAG CHARM,5.02,1553
2011,10,SMALL YELLOW BABUSHKA NOTEBOOK ,5.02,1553
2011,10,ORIGAMI JASMINE INCENSE/CANDLE SET,5.02,1553
2011,10,PINK SQUARE TABLE CLOCK,5.02,1553
2011,10,SUMMER BUTTERFLIES BAG CHARM,5.02,1553
2011,10,CHRISTMAS TOILET ROLL,5.02,1553
2011,10,EMBOSSED GLASS TEALIGHT HOLDER,5.00,1563
2011,10,RETROSPOT CIGAR BOX MATCHES ,5.00,1563
2011,10,SET OF 4 POLKADOT COASTERS,5.00,1563
2011,10,PURPLE BERTIE GLASS BEAD BAG CHARM,4.98,1566
2011,10,CUT GLASS HEXAGON T-LIGHT HOLDER,4.98,1566
2011,10,ST TROPEZ NECKLACE,4.98,1566
2011,10,BLUE SCOTTIE DOG W FLOWER PATTERN,4.98,1566
2011,10,FOLKART CLIP ON STARS,4.98,1566
2011,10,MAGIC SHEEP WOOL GROWING FROM PAPER,4.98,1566
2011,10,"HOOK, 1 HANGER ,MAGIC GARDEN",4.98,1566
2011,10,TEA COSY BLUE STRIPE,4.96,1573
2011,10,TEA COSY RED  STRIPE,4.96,1573
2011,10,BLUE  TILE HOOK,4.96,1573
2011,10,WOODLAND DESIGN  COTTON TOTE BAG,4.96,1573
2011,10,"""ASSORTED FLOWER COLOUR """"LEIS""""""",4.96,1573
2011,10,BLUE JUICY FRUIT PHOTO FRAME,4.96,1573
2011,10,CUPID SCENTED CANDLE IN GLASS,4.95,1579
2011,10,SKULLS PARTY BAG + STICKER SET,4.95,1579
2011,10,JIGSAW TOADSTOOLS 3 PIECE,4.95,1579
2011,10,EASTER BUNNY WREATH,4.95,1579
2011,10,EASTER TIN CHICKS PINK DAISY,4.95,1579
2011,10,MUM'S KITCHEN CLOCK,4.95,1579
2011,10,RIBBON REEL FLORA + FAUNA ,4.94,1585
2011,10,VANILLA INCENSE IN TIN,4.92,1586
2011,10,4 ROSE PINK DINNER CANDLES,4.92,1586
2011,10,SET OF 6 HEART CHOPSTICKS,4.92,1586
2011,10,PINK STRAWBERRY HANDBAG ,4.92,1586
2011,10,PINK HEART RED HANDBAG,4.92,1586
2011,10,SKULLS WRITING SET ,4.92,1586
2011,10,BLUE POLKADOT BEAKER ,4.89,1592
2011,10,DO NOT TOUCH MY STUFF DOOR HANGER ,4.81,1593
2011,10,CHRISTMAS TREE STAR DECORATION,4.73,1594
2011,10,RED POLKADOT PUDDING BOWL,4.68,1595
2011,10,GLAMOROUS  MUG,4.61,1596
2011,10,PARTY FOOD SHOPPER BAG,4.59,1597
2011,10,BEADED CRYSTAL HEART BLUE ON STICK,4.25,1598
2011,10,CHARLIE+LOLA MY ROOM DOOR SIGN,4.25,1598
2011,10,ROSE SCENT CANDLE JEWELLED DRAWER,4.25,1598
2011,10,SET/3 VANILLA SCENTED CANDLE IN BOX,4.25,1598
2011,10,VINTAGE ROSE BEAD BRACELET BLACK,4.25,1598
2011,10,ROSE SCENT CANDLE IN JEWELLED BOX,4.25,1598
2011,10,FELT EGG COSY WHITE RABBIT ,4.25,1598
2011,10,ANTIQUE OPAL WHITE FLOWER EARRINGS,4.25,1598
2011,10,PINK BUTTERFLY WASHBAG,4.25,1598
2011,10,BLUE MURANO TWIST BRACELET,4.24,1607
2011,10,SILVER M.O.P ORBIT DROP EARRINGS,4.24,1607
2011,10,WHITE MURANO TWIST BRACELET,4.24,1607
2011,10,RUBY DROP CHANDELIER EARRINGS,4.24,1607
2011,10,FILIGREE DIAMANTE EARRINGS,4.24,1607
2011,10,VINTAGE ROSE BEAD BRACELET RASPBERR,4.24,1607
2011,10,ANTIQUE OLIVE GREEN FLOWER EARRINGS,4.24,1607
2011,10,GREEN MURANO TWIST BRACELET,4.24,1607
2011,10,GREEN ENAMEL+GLASS HAIR COMB,4.22,1615
2011,10,PACK 3 BOXES CHRISTMAS PANNETONE,4.21,1616
2011,10,SILVER PHOTO FRAME,4.21,1616
2011,10,WOVEN CANDY CUSHION COVER ,4.21,1616
2011,10,AIRLINE BAG VINTAGE JET SET WHITE,4.21,1616
2011,10,HAND TOWEL PINK FLOWER AND DAISY,4.21,1616
2011,10,ENAMEL BLUE RIM COFFEE CONTAINER,4.21,1616
2011,10,CHARLIE LOLA BLUE HOT WATER BOTTLE ,4.21,1616
2011,10,CAKE STAND VICTORIAN FILIGREE SMALL,4.21,1616
2011,10,WOVEN ROSE GARDEN CUSHION COVER ,4.21,1616
2011,10,MIRROR MOSAIC GOBLET CANDLE HOLDER,4.21,1616
2011,10,HAND TOWEL PALE BLUE W FLOWERS,4.21,1616
2011,10,36 FOIL STAR CAKE CASES ,4.20,1627
2011,10,PINK CAT BOWL,4.20,1627
2011,10,HOUSE WRECKING METAL SIGN ,4.20,1627
2011,10,SPACE FROG,4.16,1630
2011,10,RABBIT NIGHT LIGHT,4.16,1630
2011,10,SET OF 10 LANTERNS FAIRY LIGHT STAR,4.15,1632
2011,10,BLACK SWEETHEART BRACELET,4.15,1632
2011,10,RETRO MOD TRAY,4.13,1634
2011,10,LA PALMIERA TILE HOOK,4.13,1634
2011,10,LARGE ZINC GLASS CANDLEHOLDER,4.13,1634
2011,10,NUMBER TILE COTTAGE GARDEN 3 ,4.13,1634
2011,10,FELT EGG COSY LADYBIRD ,4.05,1638
2011,10,ENGLISH ROSE NOTEBOOK A6 SIZE,3.90,1639
2011,10,BOX/12 CHICK & EGG IN BASKET,3.90,1639
2011,10,WHITE GOOSE FEATHER TREE 60CM ,3.90,1639
2011,10,GREEN GOOSE FEATHER TREE 60CM,3.90,1639
2011,10,PINK GOOSE FEATHER TREE 60CM,3.90,1639
2011,10,BOOZE & WOMEN GREETING CARD ,3.87,1644
2011,10,CHRISTMAS TREE HEART DECORATION,3.87,1644
2011,10,GLASS AND PAINTED BEADS BRACELET OL,3.81,1646
2011,10,MIDNIGHT BLUE VINTAGE EARRINGS,3.81,1646
2011,10,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,3.81,1646
2011,10,FIRE POLISHED GLASS BRACELET MONTAN,3.81,1646
2011,10,TOOTHPASTE TUBE PEN,3.78,1650
2011,10,TOAST ITS - FAIRY FLOWER,3.76,1651
2011,10,BUNNY EGG BOX,3.75,1652
2011,10,FROG CANDLE,3.75,1652
2011,10,"CHRISTMAS GARLAND STARS,TREES",3.75,1652
2011,10,POLKA DOT RAFFIA FOOD COVER,3.75,1652
2011,10,BATHROOM SCALES RUBBER DUCKS,3.75,1652
2011,10,DOORSTOP FOOTBALL DESIGN,3.75,1652
2011,10,WHITE SKULL HOT WATER BOTTLE ,3.75,1652
2011,10,BLUE PAISLEY SKETCHBOOK,3.75,1652
2011,10,BAROQUE BUTTERFLY EARRINGS BLACK,3.75,1652
2011,10,EASTER BUNNY HANGING GARLAND,3.75,1652
2011,10,BATHROOM SCALES FOOTPRINTS IN SAND,3.75,1652
2011,10,COSY HOUR CIGAR BOX MATCHES ,3.75,1652
2011,10,DOG BOWL CHASING BALL DESIGN,3.75,1652
2011,10,JET BLACK LAS VEGAS BRACELET ROUND,3.73,1665
2011,10,VINTAGE BILLBOARD DRINK ME MUG,3.60,1666
2011,10,PACK OF 12 STICKY BUNNIES,3.58,1667
2011,10,CINNAMON SCENTED VOTIVE CANDLE,3.48,1668
2011,10,NINJA RABBIT BLACK,3.40,1669
2011,10,MAGNETS PACK OF 4 RETRO PHOTO,3.40,1669
2011,10,PACK OF 6 SKULL PAPER PLATES,3.40,1669
2011,10,SPACE OWL,3.40,1669
2011,10,SET/4 BADGES DOGS,3.40,1669
2011,10,MAGNETS PACK OF 4 VINTAGE LABELS ,3.40,1669
2011,10,PACK OF 20 SKULL PAPER NAPKINS,3.40,1669
2011,10,SANDALWOOD FAN,3.40,1669
2011,10,3D SHEET OF DOG STICKERS,3.38,1677
2011,10,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,3.38,1677
2011,10,RIBBON REEL SNOWY VILLAGE,3.36,1679
2011,10,SMALL TALL CAMPHOR WOOD TOADSTOOL,3.36,1679
2011,10,ENVELOPE 50 BLOSSOM IMAGES,3.36,1679
2011,10,PINK CHICK EGG WARMER + EGG CUP,3.36,1679
2011,10,ASSTD DESIGN RACING CAR PEN,3.36,1679
2011,10,NOEL GARLAND PAINTED ZINC ,3.36,1679
2011,10,RETRO LONGBOARD IRONING BOARD COVER,3.36,1679
2011,10,RIBBON REEL MAKING SNOWMEN ,3.36,1679
2011,10,RIBBON REEL POLKADOTS ,3.36,1679
2011,10,BLACK STITCHED WALL CLOCK,3.36,1679
2011,10,IVORY KNITTED MUG COSY ,3.36,1679
2011,10,RIBBON REEL CHRISTMAS PRESENT ,3.36,1679
2011,10,LARGE POPCORN HOLDER ,3.36,1679
2011,10,CHRISTMAS RETROSPOT STAR WOOD,3.32,1692
2011,10,CLEAR LOVE BIRD T-LIGHT HOLDER,3.32,1692
2011,10,TROPICAL PASSPORT COVER ,3.32,1692
2011,10,VIPPASSPORT COVER ,3.32,1692
2011,10,CHERRY BLOSSOM PASSPORT COVER,3.32,1692
2011,10,MULTICOLOUR HONEYCOMB PAPER GARLAND,3.32,1692
2011,10,MULTICOLOUR HONEYCOMB FAN,3.32,1692
2011,10,YULETIDE IMAGES GIFT WRAP SET,3.32,1692
2011,10,PINK BERTIE GLASS BEAD BAG CHARM,3.32,1692
2011,10,ROCKING HORSE GREEN CHRISTMAS ,3.32,1692
2011,10,PINK HEARTS PAPER GARLAND,3.30,1702
2011,10,PETIT TRAY CHIC,3.30,1702
2011,10,BOYS PARTY BAG,3.29,1704
2011,10,WOODLAND  STICKERS,3.29,1704
2011,10,DINOSAURS  WRITING SET ,3.29,1704
2011,10,HEART DECORATION RUSTIC HANGING ,3.20,1707
2011,10,"GREETING CARD, STICKY GORDON",3.01,1708
2011,10,PAINTED METAL HEART WITH HOLLY BELL,2.98,1709
2011,10,PAINTED METAL STAR WITH HOLLY BELLS,2.98,1709
2011,10,TURQ STONE/CRYSTAL EARRINGS,2.96,1711
2011,10,DROP DIAMANTE EARRINGS GREEN,2.96,1711
2011,10,PAPER CHAIN KIT SKULLS ,2.95,1713
2011,10,IVORY LOVE BIRD CANDLE,2.95,1713
2011,10,3D DOG PICTURE PLAYING CARDS,2.95,1713
2011,10,"ART LIGHTS,FUNK MONKEY",2.95,1713
2011,10,BATHROOM SET LOVE HEART DESIGN,2.95,1713
2011,10,OFFICE MUG WARMER PINK,2.95,1713
2011,10,PURPLE PAPER PARASOL,2.95,1713
2011,10,PINK OWL SOFT TOY,2.95,1713
2011,10,BLUE PAPER PARASOL ,2.95,1713
2011,10,ECONOMY HOLIDAY PURSE,2.95,1713
2011,10,CALENDAR IN SEASON DESIGN,2.95,1713
2011,10,ROUND SNACK BOXES SET OF 4 SKULLS,2.95,1713
2011,10,GREY ACRYLIC FACETED BANGLE,2.90,1725
2011,10,RED PUDDING SPOON,2.88,1726
2011,10,PACK OF 6 SKULL PAPER CUPS,2.60,1727
2011,10,DRAGONS BLOOD INCENSE,2.58,1728
2011,10,"GREETING CARD, TWO SISTERS.",2.58,1728
2011,10,EASTER DECORATION NATURAL CHICK,2.56,1730
2011,10,DOVE DECORATION PAINTED ZINC ,2.56,1730
2011,10,STAR DECORATION PAINTED ZINC ,2.56,1730
2011,10,ECONOMY LUGGAGE TAG,2.55,1733
2011,10,PACK OF 6 SWEETIE GIFT BOXES,2.55,1733
2011,10,12 PINK HEN+CHICKS IN BASKET,2.55,1733
2011,10,STRIPES DESIGN MONKEY DOLL,2.55,1733
2011,10,BLACK SILOUETTE CANDLE PLATE,2.55,1733
2011,10,ILLUSTRATED CAT BOWL ,2.55,1733
2011,10,VINTAGE KITCHEN PRINT SEAFOOD,2.55,1733
2011,10,ABSTRACT CIRCLES POCKET BOOK,2.55,1733
2011,10,CRACKED GLAZE EARRINGS RED,2.54,1741
2011,10,WHITE FRANGIPANI NECKLACE,2.54,1741
2011,10,TINY CRYSTAL BRACELET BLUE,2.54,1741
2011,10,FRESHWATER PEARL BRACELET IVORY,2.54,1741
2011,10,WHITE ROSEBUD  PEARL EARRINGS,2.54,1741
2011,10,PURPLE FRANGIPANI NECKLACE,2.54,1741
2011,10,LIPSTICK PEN FUSCHIA,2.53,1747
2011,10,APPLE BATH SPONGE,2.51,1748
2011,10,ORIGAMI ROSE INCENSE/CANDLE SET ,2.51,1748
2011,10,NECKLACE+BRACELET SET BLUE BLOSSOM,2.51,1748
2011,10,SET OF 4 GREEN CAROUSEL COASTERS,2.51,1748
2011,10,CHRISTMAS HANGING STAR WITH BELL,2.51,1748
2011,10,PAINTED PINK RABBIT ,2.51,1748
2011,10,4 PEAR BOTANICAL DINNER CANDLES,2.51,1748
2011,10,FIRST CLASS HOLIDAY PURSE ,2.51,1748
2011,10,UNION FLAG WINDSOCK,2.51,1748
2011,10,SET/3 CHRISTMAS DECOUPAGE CANDLES,2.51,1748
2011,10,BLACK SQUARE TABLE CLOCK,2.51,1748
2011,10,TRADITIONAL CHRISTMAS RIBBONS,2.51,1748
2011,10,SEASIDE FLYING DISC,2.51,1748
2011,10,QUEEN OF THE SKIES HOLIDAY PURSE ,2.51,1748
2011,10,PACK 3 FIRE ENGINE/CAR PATCHES,2.50,1762
2011,10,LUSH GREENS RIBBONS,2.50,1762
2011,10,LARGE YELLOW BABUSHKA NOTEBOOK ,2.50,1762
2011,10,LARGE RED BABUSHKA NOTEBOOK ,2.50,1762
2011,10,SWALLOW SQUARE TISSUE BOX,2.50,1762
2011,10,MONEY BOX HOUSEKEEPING DESIGN,2.50,1762
2011,10,POSY CANDY BAG,2.50,1762
2011,10,UNION STRIPE CUSHION COVER ,2.50,1762
2011,10,FOLDING BUTTERFLY MIRROR IVORY ,2.49,1770
2011,10,BANQUET BIRTHDAY  CARD  ,2.49,1770
2011,10,SET OF 12  VINTAGE POSTCARD SET,2.46,1772
2011,10,ENGLISH ROSE SCENTED HANGING FLOWER,2.46,1772
2011,10,POTTING SHED ROSE CANDLE,2.46,1772
2011,10,HANGING HEART WITH BELL,2.46,1772
2011,10,RED RETROSPOT TISSUE BOX,2.46,1772
2011,10,MAGNETS PACK OF 4 VINTAGE COLLAGE,2.46,1772
2011,10,VINTAGE BILLBOARD MUG ,2.46,1772
2011,10,LADS ONLY TISSUE BOX,2.46,1772
2011,10,SANDWICH BATH SPONGE,2.46,1772
2011,10,FLOWERS  STICKERS,2.43,1781
2011,10,POLKADOT RAIN HAT ,2.37,1782
2011,10,TUMBLER BAROQUE,2.34,1783
2011,10,PINK FLOCK GLASS CANDLEHOLDER,2.28,1784
2011,10,BLUE FLOCK GLASS CANDLEHOLDER,2.28,1784
2011,10,SCANDINAVIAN 3 HEARTS NAPKIN RING,2.28,1784
2011,10,RIBBON REEL LACE DESIGN ,2.10,1787
2011,10,RED RETROSPOT WASHBAG,2.10,1787
2011,10,SET OF 12 MINI BUNNIES IN A BUCKET,2.10,1787
2011,10,ENAMEL BLUE RIM TEA CONTAINER,2.10,1787
2011,10,GOLD PHOTO FRAME,2.10,1787
2011,10,SET/12 FUNKY FELT FLOWER PEG IN BAG,2.10,1787
2011,10,TRAVEL CARD WALLET FLOWER MEADOW,2.09,1793
2011,10,BLACK SMALL GLASS CAKE STAND,1.95,1794
2011,10,BLUE NETTING STORAGE HANGER,1.95,1794
2011,10,NUMBER TILE COTTAGE GARDEN 9,1.95,1794
2011,10,COFFEE SCENT PILLAR CANDLE,1.90,1797
2011,10,LOVE HEART SOCK HANGER,1.85,1798
2011,10,NAMASTE SWAGAT INCENSE,1.80,1799
2011,10,FAIRY DREAMS INCENSE ,1.72,1800
2011,10,"""LETTER """"K"""" BLING KEY RING""",1.70,1801
2011,10,GOLD FABRIC MIRROR,1.70,1801
2011,10,SET/4 BADGES BEETLES,1.70,1801
2011,10,ANGEL DECORATION 3 BUTTONS ,1.70,1801
2011,10,SPACE CADET WHITE,1.70,1801
2011,10,METAL RABBIT LADDER EASTER ,1.70,1801
2011,10,RATTLE SNAKE EGGS,1.70,1801
2011,10,"""LETTER """"C"""" BLING KEY RING""",1.70,1801
2011,10,IVORY HANGING DECORATION  EGG,1.70,1801
2011,10,"""LETTER """"M"""" BLING KEY RING""",1.70,1801
2011,10,MAGIC DRAWING SLATE CIRCUS PARADE  ,1.70,1801
2011,10,SET 4 NURSERY DES ROUND BOXES,1.70,1801
2011,10,CINAMMON SET OF 9 T-LIGHTS,1.70,1801
2011,10,SET/3 RABBITS FLOWER SKIPPPING ROPE,1.70,1801
2011,10,3D SHEET OF CAT STICKERS,1.69,1815
2011,10,DIAMANTE HAIR GRIP PACK/2 PERIDOT,1.69,1815
2011,10,DIAMANTE HAIR GRIP PACK/2 LT ROSE,1.69,1815
2011,10,DISCO BALL CHRISTMAS DECORATION,1.68,1818
2011,10,RED  EGG  SPOON,1.68,1818
2011,10,BLUE EGG  SPOON,1.68,1818
2011,10,ASSORTED COLOUR LIZARD SUCTION HOOK,1.68,1818
2011,10,75 GREEN PETIT FOUR CASES,1.67,1822
2011,10,TRAVEL CARD WALLET SKULLS,1.67,1822
2011,10,PINK  HONEYCOMB PAPER FAN,1.66,1824
2011,10,HI TEC ALPINE HAND WARMER,1.66,1824
2011,10,CHRISTMAS RETROSPOT TREE WOOD,1.66,1824
2011,10,SET/12 TAPER CANDLES,1.66,1824
2011,10,AMBER BERTIE GLASS BEAD BAG CHARM,1.66,1824
2011,10,CHRISTMAS RETROSPOT HEART WOOD,1.66,1824
2011,10,CRAZY DAISY HEART DECORATION,1.66,1824
2011,10,PINK/FLOWER RABBIT EGG WARMER ,1.66,1824
2011,10,BLUE KNITTED HEN ,1.66,1824
2011,10,"FEATHER PEN,LIGHT PINK",1.66,1824
2011,10,PINK SCOTTIE DOG W FLOWER PATTERN,1.66,1824
2011,10,MAGIC TREE -PAPER FLOWERS,1.66,1824
2011,10,S/4 BLACK MINI ROSE CANDLE IN BOWL,1.66,1824
2011,10,BLUE PAISLEY NOTEBOOK,1.65,1837
2011,10,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,1.65,1837
2011,10,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,1.65,1837
2011,10,GREEN METAL SWINGING BUNNY,1.63,1840
2011,10,FELT EGG COSY CHICKEN,1.63,1840
2011,10,FELTCRAFT HAIRBAND PINK AND BLUE,1.63,1840
2011,10,ORANGE SCENTED SET/9 T-LIGHTS,1.63,1840
2011,10,HEARTS  STICKERS,1.62,1844
2011,10,T-LIGHT HOLDER WHITE LACE,1.62,1844
2011,10,GLASS CHALICE GREEN  SMALL ,1.56,1846
2011,10,SET OF 3 CONEY ISLAND OVAL BOXES,1.50,1847
2011,10,SMOKEY GREY COLOUR D.O.F. GLASS,1.45,1848
2011,10,TOXIC AREA  DOOR HANGER ,1.45,1848
2011,10,EASTER BUNNY WITH BASKET ON BACK,1.30,1850
2011,10,12 COLOURED PARTY BALLOONS,1.30,1850
2011,10,"GREETING CARD, OVERCROWDED POOL.",1.29,1852
2011,10,JAZZ HEARTS ADDRESS BOOK,1.26,1853
2011,10,75 BLACK PETIT FOUR CASES,1.26,1853
2011,10,MAGNETS PACK OF 4 CHILDHOOD MEMORY,1.25,1855
2011,10,HEN PARTY CORDON BARRIER TAPE,1.25,1855
2011,10,TRAVEL CARD WALLET SUKI,1.25,1855
2011,10,3 PINK HEN+CHICKS IN BASKET,1.25,1855
2011,10,CARAVAN SQUARE TISSUE BOX,1.25,1855
2011,10,POLYESTER FILLER PAD 30CMx30CM,1.25,1855
2011,10,RETRO PINK BALL ASHTRAY ,1.25,1855
2011,10,TOAST ITS - HAPPY BIRTHDAY,1.25,1855
2011,10,RED TEA TOWEL CLASSIC DESIGN,1.25,1855
2011,10,LAVENDER INCENSE IN TIN,1.14,1864
2011,10,ASSORTED LAQUERED INCENSE HOLDERS,1.05,1865
2011,10,BROCADE RING PURSE ,0.86,1866
2011,10,BOTANICAL LILY GREETING CARD,0.86,1866
2011,10,SILVER FABRIC MIRROR,0.85,1868
2011,10,MAGIC DRAWING SLATE BUNNIES ,0.85,1868
2011,10,PARTY TIME DESIGN FLANNEL,0.85,1868
2011,10,"""LETTER """"L"""" BLING KEY RING""",0.85,1868
2011,10,FAIRY CAKES NOTEBOOK A7 SIZE,0.85,1868
2011,10,"""LETTER """"B"""" BLING KEY RING""",0.85,1868
2011,10,RETRO PLASTIC DAISY TRAY,0.85,1868
2011,10,"""LETTER """"V"""" BLING KEY RING""",0.85,1868
2011,10,SET/4 BADGES CUTE CREATURES,0.85,1868
2011,10,"""LETTER """"Y"""" BLING KEY RING""",0.85,1868
2011,10,"""LETTER """"N"""" BLING KEY RING""",0.85,1868
2011,10,"""LETTER """"D"""" BLING KEY RING""",0.85,1868
2011,10,"""LETTER """"A"""" BLING KEY RING""",0.85,1868
2011,10,CARD MOTORBIKE SANTA,0.85,1868
2011,10,MAGIC DRAWING SLATE GO TO THE FAIR ,0.85,1868
2011,10,"""LETTER """"W"""" BLING KEY RING""",0.85,1868
2011,10,CAKES AND RABBITS DESIGN FLANNEL ,0.85,1868
2011,10,SPACE CADET RED,0.85,1868
2011,10,MAGIC DRAWING SLATE BAKE A CAKE ,0.85,1868
2011,10,SPACE CADET BLACK,0.85,1868
2011,10,"""LETTER """"P"""" BLING KEY RING""",0.85,1868
2011,10,PAINTED LIGHTBULB RAINBOW DESIGN,0.84,1889
2011,10,BLUE CRUSOE CHECK LAMPSHADE,0.84,1889
2011,10,TRAVEL CARD WALLET VINTAGE ROSE ,0.84,1889
2011,10,MULTICOLOUR RABBIT EGG WARMER,0.83,1892
2011,10,FOLDING BUTTERFLY MIRROR HOT PINK ,0.83,1892
2011,10,FOLDING BUTTERFLY MIRROR RED  ,0.83,1892
2011,10,PAINTED YELLOW WOODEN DAISY,0.83,1892
2011,10,PORCELAIN BUDAH INCENSE HOLDER,0.80,1896
2011,10,BLUE FLY SWAT,0.65,1897
2011,10,ICON PLACEMAT POP ART ELVIS,0.48,1898
2011,10,TRAVEL CARD WALLET UNION JACK,0.42,1899
